actor,predicted_rating
Darshan Kumaar,0.14900866837376317
Pia Degermark,0.14893490941457746
Dillon Dreiling,0.14892613398177199
John Litel,0.1489180504118395
Jimi Jackson,0.14890653454417155
Carlos Gardel,0.14882118786071477
William Boyd,0.14881594385073074
Günter Reich,0.14872046725879573
Serafina Bathrick,0.14858027615485897
Tia Carrere,0.1485693519243767
Hyo-jeong Lee,0.14855418997899927
Zsuzsa Czinkóczi,0.148541368048791
Denise Darcel,0.14849623471709708
Dagmar Ebbesen,0.14849067206941216
Tom Hughes,0.14843242792011443
Keiko Takeshita,0.14840958149118655
Sekar Sari,0.14839036302957265
Gabrielle Huntress,0.14837832214329313
Pier Paolo Capponi,0.1483647987765683
Michel van Dousselaere,0.14835405382716885
Michael Lomenda,0.14831539234163368
Fiona Shaw,0.14831271187274422
David O&apos;Hara,0.14829873817892933
Pitchanart Sakakorn,0.14828205690487997
Glen Campbell,0.14827247694648915
Nicole Rodenburg,0.1481819066156357
Olga Simonova,0.14815575134419942
Lincoln Alexander,0.14812920283268313
Michael Muhney,0.14807061802497715
Sam Neill,0.14806190949270448
Robert Urich,0.14805960972187185
Jessica McNamee,0.14803452565044134
Amy Catherine Flynn,0.1480119491670113
Hanneke Talbot,0.14792253363088792
Thekla Reuten,0.14777764877552846
Harish Patel,0.14776451704431215
Billy Tipton Jr.,0.1477462689409827
Gyula Csortos,0.14763335974151917
Meredith Host,0.14762193414995722
Ian Fleming,0.14761744559338968
Justin Timberlake,0.1476166257716042
An Nelissen,0.14761452848220277
Jeff Ayers,0.1474480806127742
Harry Myles,0.14738019157865775
Jeffrey Combs,0.14729645736375543
Larisa Golubkina,0.1472732699025672
Jared Sanford,0.14722963343314832
Cortez Jack Chappell,0.14721678430999938
Philippe Labro,0.1472039148202748
Ben Kaplan,0.14719488334656022
Ayuko Babu,0.14711997817156977
Etienne Chicot,0.14710481682896176
Robert Platshorn,0.14707073811094318
Takeshi Kitano,0.14706550776270805
Samuel Rizal,0.14693311579622617
Hannah Murray,0.14686005976733965
Chrissy Metz,0.14685423943942996
Khandi Alexander,0.14672739938784957
Tara Breathnach,0.14665238248352686
Ismail Ghaffari,0.14659545649649133
Yvonne De Carlo,0.14656728465105745
Shim Eun-kyung,0.14654998553137868
Helena Bergström,0.14653880129356955
Ressel Orla,0.14651976130346972
Pak-Ho Chau,0.14650828855511647
Kenzie Sconce,0.14635869558039388
Chris Hedges,0.1463500069992117
Alice Braga,0.14629997703288125
George Eastman,0.14624773115494988
Ken Tanaka,0.14624319896906318
Qondiswa James,0.14619423844217283
Anne Meara,0.1461753717801098
Ria Brieffies,0.14617141456786242
Igor Mazepa,0.14612419525516915
Shannon Beckner,0.145995022708473
Pradeep Anthony,0.14595554206695857
Eva Kryll,0.14593464893682956
Yuan Chang,0.14592631804280057
Josh Whitehouse,0.14591954038630706
Charlotte Ross,0.14591572059469357
Celia Milius,0.1458733989520513
Mari Devon,0.1458651504238549
Steve Tientcheu,0.14583064136331392
Mara Darrow,0.1458061973622468
Matt Mitler,0.14579959188567349
Benoît Poelvoorde,0.14578188225763067
David Brian,0.14577562493319882
Shantel VanSanten,0.145770883338971
Emilio Echevarría,0.14576549622591986
Karen Williams,0.14573096117992543
Danny Mags,0.1457088798330381
Erik Bogh,0.14566600387484863
James Downing,0.14564085440575844
Raizô Ichikawa,0.14562946256009907
Han Cheol-woo,0.14561514207664514
Thomas Holtzmann,0.1455583363080274
Bret Lada,0.1455130423326831
Oldrich Nový,0.14548953229758357
Trust Agottor,0.14548620116228428
Seth Gilliam,0.14548236081642002
Abraham Belaga,0.14546247835731438
Yuriko Hoshi,0.14544390506586496
Inga Tidblad,0.14544157874342253
Óscar Zafra,0.14542518433108348
Carlo De Mejo,0.1454242582230325
Les Pollack,0.14536126677909209
Ingeborga Dapkunaite,0.14534937248175983
Scott Glenn,0.14534652343720678
Martín Ramos Arévalo,0.14530001696876724
Lex Barker,0.14528011908213162
Laura Harrier,0.14522582148205232
Ning Chang,0.14515066670579216
Ann Hearn,0.14514316784159903
Stanton Friedman,0.1451254736005375
Tania Raymonde,0.14510652669584737
Mercedes Maxwell,0.14509495303144565
Nancy Travis,0.14498170170019978
Neda Pakdaman,0.144937437270617
Dorothy McGuire,0.14493179364469796
Chuck Connors,0.14492755535586246
Luis Camacho,0.14488575191897532
Russell Eaton,0.14487781726857105
Channing Dodson,0.1448055644498621
Marco Zapata,0.14474508998976576
Lucélia Santos,0.1447210079881223
Julie Keith,0.14465837136148135
Dhvel Patel,0.14463777031836123
Julian Holloway,0.14459568212968077
Mireille Saunin,0.14458956816540508
Gérard Tichy,0.1445848395998362
Gérard Garouste,0.14448462178199156
Peter Sunde,0.14443558619192937
Champion,0.1442937290001785
Olga Pogodina,0.1442310658157634
Vince Vaughn,0.14416137479205757
Florence Pugh,0.1441184574737318
Ian Anthony Dale,0.14411579248509082
Telen Rodwell,0.14408322313199923
Paul Blain,0.1440740523655051
Abby Price,0.14397359875790686
Bernard Campan,0.143959571077133
Artur Smolyaninov,0.1439258945599315
Vadim Demchog,0.14383725382820192
Tom Cullen,0.14377118622660365
Alex Ashbaugh,0.14375328267611617
Les Tremayne,0.14373530135385534
Andrei Kostrichkin,0.14371330805991211
Monica Vitti,0.14367059029480156
Danny Hoch,0.14365825653996014
Roger Cross,0.1436537569691115
Antonino Bruschetta,0.14355176582314258
Mikael Persbrandt,0.14354355345118197
Tabu,0.14354319757721867
Richard Tucker,0.14353021474168953
Ryô Nishikawa,0.14344769211632202
Masa Niemi,0.1433742596313676
David Suchet,0.14333927552260892
Rostislav Khait,0.14330232538421375
Grant Williams,0.14323110125086058
Celina Fallström,0.14319787311032894
John Matshikiza,0.14309102047256758
Alo Kõrve,0.14308665009664773
Kenneth Chan,0.14306918635344298
Laura Cepeda,0.14306550811181665
Steven Seagal,0.14305334163873598
Paul Levesque,0.14303779602448008
Lukas Ionesco,0.14301776277155598
Kevin Keenan,0.1429661629964296
Geoffrey Lewis,0.14296029475431482
Scott Alexander,0.14293919302325975
Max Angst,0.14289296463113255
Roger Pryor,0.1428683711012596
Renee Shugart,0.14283775145384772
Geny Prado,0.14276160942372457
Rüdiger Suchsland,0.14269092570510486
Gloria Gray,0.14265052591854158
William Haines,0.14263568007397445
Billy Slaughter,0.14262503865204168
Nicole Garcia,0.1425968763083828
Arthur Hill,0.14254654089258614
Géraldine Tobe,0.1425065575033714
Michael Berryman,0.1424927021447008
Mona Zaki,0.14239365240634
Fatsah Bouyahmed,0.14238367017832856
Jennifer Attaway,0.1423394626801122
Dan Beirne,0.14231076270303814
Elijah Wood,0.14228896276929476
Gene Simmons,0.1422860248676434
Rusty Joiner,0.14225836924073826
María Paula Tabares Peña,0.14222605878500819
Jay Bond,0.14218794562247627
Padmashri Mohammad Ali,0.14216902319860125
Honglei Sun,0.14216019783646858
David Stratton,0.14214248411120298
Nina Hoss,0.14211268919954817
Leo Fitzpatrick,0.14209925805176857
Rita Marley,0.14202115391252515
Alex Fernandez,0.14200553481840528
Tara Leigh,0.14199833053822664
Frédéric Pfluger,0.1419773535748946
Josh Duhamel,0.1419535211999425
Boris Ler,0.1418629757181553
Hannah Jewell,0.14178646562806388
Sai Chand,0.1417585544921941
Jacob Wagner Guldager,0.1417381901565771
Antonio Garrido,0.1417049876854395
Wesley Singerman,0.14170445857860284
Ralph Richardson,0.14169438840523932
Azura Skye,0.14166942092068457
Barbara De Rossi,0.1415670800728414
Francesco Carril,0.1415615512272473
Italia Almirante-Manzini,0.14155128728182728
Arie Thompson,0.14150303933452527
Barry Newman,0.1414607718531678
Rochelle Taylor,0.14145522659084372
Jürgen Prochnow,0.14144095365575737
Ricardo Pereira,0.14143218506167082
Vladimir Putin,0.14141660052196642
Vincent Tong,0.14141225884753747
Lien Binh Phat,0.14137842723729424
Barbara Eden,0.141361992590392
Han Bo-bae,0.14134797261470108
Adriana Barraza,0.14132961051345305
Margaret Sullavan,0.14130203622561982
Doug Benson,0.14129555121339926
Patrick McGuinness,0.14123749578477635
Mayu Matsuoka,0.14123047407835426
William Hartnell,0.1412258356308952
Scott McGinnis,0.1412143462001
Vanessa Reynolds,0.1412043295470124
Manolis Mavromatakis,0.1411632521691165
Hans Kesting,0.14114718675378476
Björn Jörundur Friðbjörnsson,0.14106807786451858
Gerald Gurian,0.14106549343158048
Minori Chihara,0.14105825197552213
Tim Jandreau,0.1409237467768907
Dave Bliss,0.14088921919817787
June Wilkinson,0.14088421787564503
James Gaddas,0.14082510080455404
Adam Goldberg,0.14081739757550318
Balu Art,0.14081396465547713
Richard Tyson,0.14070305516738632
Kristian Fjord,0.14069260024601113
Brenda Strong,0.14067341106171824
Pejman Jamshidi,0.14059189554851162
Kenneth Williams,0.14054418346318506
Patricia Owens,0.14053777548477736
Alisa Freyndlikh,0.14049232195165168
Colin Egglesfield,0.14049021860527966
Robin Thomas,0.1404296887710509
Wunmi Mosaku,0.14035460084623647
Amy Manson,0.14027198932922122
Marko Todorovic,0.14022255359920946
Isaac C. Singleton Jr.,0.14022201244489646
Jan Bijvoet,0.14011985468539964
Paula Prentiss,0.14011630131438732
Giuditta Rissone,0.1401042709746227
Andrey Fedinchik,0.14008629583046195
Marek Daniel,0.14006133285752312
Kellan Rudnicki,0.13999132877703283
Tracey Cope,0.1399545081373642
Malin Mases Arvidsson,0.13988160707301925
Artus,0.13987042746587403
Anatoli Mokrenko,0.13986784923131496
Sudhakar Komakula,0.13983908180631713
Omar Sharif,0.1397647074650604
Takehiro Murata,0.13975724580654852
Bukola Ayoka,0.13970988382448365
Michael Blevins,0.13966118644120412
Miona Hori,0.1395042661539685
Lee Sang-woo,0.1395032913096579
Flavia Watson,0.13948655526377965
David Paul,0.13947913941090484
Ben Barnes,0.13944758116089898
Ellen Wood,0.13944270947357748
Helena Carter,0.13941971151778307
Charles Drake,0.13929669017615431
Benjamin Arthur,0.13926147449429777
François Bureloup,0.13926070163591903
Tristan Mack Wilds,0.13925563949480085
Issy Stewart,0.13921926991363057
Roger Dale Floyd,0.1391748358078146
Diana Amft,0.13915513593975237
Camille Keaton,0.13913658722406008
Jason Mewes,0.13911378840151578
Jeremy Luke,0.13908545059434135
Père Gauthier,0.13904402990136214
Joey King,0.13901092346873797
Oliver Platt,0.13900471245396726
Jeffrey Reddick,0.13897015351753286
Lester Bangs,0.1389349141519525
Daoming Chen,0.13885470068500064
Anne Curtis,0.138810275132041
Jon Stewart,0.1387980231600875
Karlheinz Hackl,0.13877872572929886
Steve Vincent,0.13872016200573425
Luke Benward,0.1387004759162391
Thomas E. Murray II,0.13861288976366357
Greyston Holt,0.13858242107074598
Armando Espitia,0.1385307842454243
Jonathan Good,0.13845489472878503
Karl Malden,0.13843084425516844
Daniel Radell,0.13838359895493513
Neil Flanagan,0.138315258134914
Farrah Laurel Abraham,0.1382945361289563
Saki Fukuda,0.13826489261867747
Elena Lietti,0.13826358840928685
Peter Porte,0.13819635795554744
Anny Duperey,0.1381889484764215
Lucas Ferraro,0.1381406307293668
Sarah Prikryl,0.13813091193072738
James Carolus,0.13806883322990332
Alex Moreu,0.13804333571831237
Sarianne Cormier,0.13800478343047312
Seema Biswas,0.13797006445471044
Martin Starr,0.13795361254568625
Greg Hoople,0.1379528039830105
Iazua Larios,0.1379003974719585
Laura Weissmahr,0.13784029640584503
Homer Abiad,0.13783999848103082
Stephen Eric McIntyre,0.13779785688988055
Andrey Fedortsov,0.13775928332629062
Timothy Webber,0.13773938613520262
Dragomir Bojanic-Gidra,0.13773166396626413
Matt McCoy,0.13764903476730003
Sarah Davenport,0.1376237936790322
Pervaiz Khan,0.13756966252278158
Carlotta Antonelli,0.1375615276471249
Elya Baskin,0.13753608205941603
Kobna Holdbrook-Smith,0.13750248760122663
David Marsais,0.13749700779409194
William Adams,0.13749166022854756
Susan Branson,0.1374767243771499
Gaia Germani,0.1374001334940309
Svetlana Khodchenkova,0.13727806969817985
Christine Scott Bennett,0.13727469064850492
Jeff Rothpan,0.13727322006813694
Estrellita Castro,0.13726345864089065
Corey Stoll,0.13725924142735035
Aditya Srivastav,0.1372159214283799
Fabrizio Moroni,0.13715827420169416
Towa Araki,0.13715142559190288
Peter Wilds,0.13715009812391196
Jeremy Renner,0.13711588939671585
Alida Valli,0.13708413168622083
Hannah Arterton,0.1370674235996474
Judy Pe&apos;er,0.1369694951072064
Joe Perry,0.136923518502671
Kate French,0.13685634396483162
Malin Barr,0.13676560527388706
Eliza Coupe,0.13676112902351512
Rémy Girard,0.13675420715705133
Peter Carroll,0.1367425789964537
Carla Del Poggio,0.13670445391179395
Lambros Tsagas,0.13669983544255174
Brigid Tierney,0.13669230573371005
Linda Williams,0.13668183627146
Monica Teuber,0.13666066328876553
Ricky Davao,0.13664245278526196
Eve Brent,0.13661298988163847
Anne Vernon,0.13658640414811862
Edd Byrnes,0.13654869331518696
Miyuki Tanigawa,0.13645550504599946
Lino Ventura,0.1364227706721927
Paul Mangwana,0.13639353829067036
Beverly Sotelo,0.13635103240384905
Maria Schell,0.1362772090723742
Cyril Cusack,0.13626519565869508
Susan Egan,0.13623039826492606
Boguslaw Kierc,0.1361760263316787
Greta Nissen,0.1361572385231358
Beth Aynsley,0.1361094949245208
Bakary Koné,0.13610938663792785
Sarah Snook,0.13610372778860663
Ashleigh Ball,0.1358276802412734
Jessica Simpson,0.13576135511740314
Stéphanie Touly,0.1357550260702729
Neil Patrick Harris,0.13574203018389236
Danielle Darrieux,0.13569031444189614
Laura Betti,0.13568338867760546
Joanna Ferkic,0.13566152430992384
Margarita Lozano,0.1356610658664051
Vetzy Pérez Palma,0.13554516473621647
Dina Merrill,0.1355182225126928
Seol-ah Yu,0.1355038922796985
Patrick Cupo,0.13549348375538567
Khary Payton,0.1354093223090372
Peter McBride,0.13539769866801524
Jessica Chastain,0.13534353115494668
Trent Wells,0.1352421523004235
Sonja Ball,0.13523275578938534
Ornella Muti,0.13521549786914713
Marcos Veras,0.13514580774395143
Luchino Fujisaki,0.13514032465123907
Richard Pace,0.13507013411362667
Kiele Sanchez,0.13498497003154697
Ruth Hussey,0.13497914062718713
Akim Tamiroff,0.1349179242312075
Vyacheslav Tikhonov,0.13491623977140754
Elizabeth Roberts,0.13491200395283945
Steven Watts,0.13489694407175543
Deniz Gündogdu,0.13488781090196347
Andrew Friedman,0.13483473946564917
Cho Dong-hyuk,0.13477673046791874
Jonathan St-Armand,0.13477429070354535
Demetrius Joyette,0.1347718106574383
Brandon Anthony,0.13474148313089512
Joseph Stalin,0.13474039220346004
John Howard,0.13469346456457304
Hannah Mosqueda,0.1346452022072466
Joe Grisaffi,0.1346271170377459
Kevin McMonagle,0.13447729256569427
Sumi Shimamoto,0.13441432586492127
Emilio Palacios,0.13440142009525763
Tom Neal,0.1343478920537637
Ike Barinholtz,0.13434424503681575
Tôru Emori,0.1343413987207061
Jerome Lewis,0.1343295076673108
Frankie Thomas,0.1342566633872364
Shirley Yu,0.1342035875726427
Evalyn Knapp,0.13407422707959468
Rafael Alonso,0.1340401784863028
Mumtaz Askari,0.1340056320688213
Keira Knightley,0.13399493909116764
Liane Bonin,0.13398237380028533
Youn Yuh-jung,0.13395576063796363
Nicolas Berno,0.13391215033164683
Ronny Coutteure,0.1338489065832968
Jeremy Irvine,0.13382357463940572
Gabriel Monnet,0.1338114438695094
Joseph Kearns,0.1337865180955325
Ronnie Alvarez,0.13378193797610402
Tara Reid,0.13377414537733182
Jon Ray,0.13368672545205143
Esteban Caicedo,0.13361447804701537
George Chakiris,0.13349216409565687
Catherine McCormack,0.13344022118878865
Rock Hudson,0.1333847063805554
Cate Blanchett,0.13336467408488908
John Harris,0.13332530555384514
Ludovik,0.13329807405426047
Sahil Khan,0.13327669985492616
James Coburn,0.13325276834677177
Kyôko Koizumi,0.1332028326180539
John Agar,0.13319064957612442
Panyapon Dechsong,0.1331202832349738
Alan Alda,0.13310160601632004
Isabelle Nanty,0.13298866883897376
Shadi Mar&apos;i,0.13294937607627275
Phil Wang,0.13292307710618836
Rosanna Schiaffino,0.1329028189149938
Mila Sivatskaya,0.1328855358826067
Elena Arndt-Jensen,0.13286638911086518
Jeff Dunham,0.13283085202815736
Tony Labrusca,0.13280470751290024
Owen McDonnell,0.1327711617847468
Aki Maeda,0.13269032392883173
Tanya Yu,0.1326816079893279
Ann Finnell,0.13268082383110572
Elizabeth April,0.13267051529763435
Richard Brake,0.13260168044338672
Osy Ikhile,0.13259653453814976
Sam Bachelder,0.13259045707311587
Gheorghe Dinica,0.13248283570718308
Masahiko Nishimura,0.13245214821717793
Emilia Attías,0.1324099419021306
J. Pat O&apos;Malley,0.13237169191281864
Madge Evans,0.13236175167754866
Shim Yi-yeong,0.1321712164285333
Noa Dior Rucker,0.1321632933925889
Katy Foley,0.13215466782568747
John Belle,0.13209301772998125
Jai Breisch,0.13206408237647727
Marcellite Garner,0.1320032481994761
Kate Craven,0.13196677768790943
Hugh Laurie,0.13194961042404088
Donal Logue,0.13193882833365714
Peter Sohn,0.13192929060226097
Kris D. Lofton,0.13191013664966825
Keith Richards,0.1319058349563842
Oleg Anofriev,0.13189774662055403
Claudia Gerini,0.1318166130126347
José Wilker,0.13172948322731465
Justine Wachsberger,0.13172397025447488
Oliver Tobias,0.1316822724259293
Albert Asadullin,0.1316747747071542
Eugenio Derbez,0.13165206793233758
Hiran Abeysekera,0.13161669319423058
Karen Sillas,0.13159132656725997
Marie DeLorenzo,0.13157627636003952
Christian Redl,0.13156437159077636
Timo Lavikainen,0.13155660680813538
Jack Clay,0.13154836941836204
Simone Bargetze,0.1315153195411753
Channing Tatum,0.13145880669969567
Jeremy Bowen,0.13144515734899317
Sivan Noam Shimon,0.13143481961069975
Mark Forest,0.13141778175271474
Lyriq Bent,0.13141061796063463
Anika Selvarajah,0.1313348356525418
Mohammed Amer,0.1313286783102038
Tom Bell,0.13132418220629458
Tim Pye,0.13131779325444692
Charmme Kaur,0.1312911452709046
Jackie Sandler,0.13127477303873655
Grayson Gabriel,0.1312602409033792
Andrew Yackel,0.1312234629634989
Leila Zare,0.13118658714587247
Lalit Behl,0.13116318998731802
Lance Anderson,0.1311610482339505
Christopher Kadish,0.13115965445904326
Malcolm Cumming,0.1311071248145117
Tom Fitzpatrick,0.13107765772823488
Marcello Mastroianni,0.13105847519294764
Jalil Nazari,0.1310549816379968
Claire Nadeau,0.13100502996604896
Miriam Healy-Louie,0.1309627590794715
Cary Fowler,0.13094819759560403
Ralph Michael,0.13088598821139413
Andrea Ferrigno,0.1308694539877986
Jella Haase,0.1308284067718101
Malathi K.,0.13080425229042297
Peter Bogdanovich,0.1307452237176992
Maurice Compte,0.1306954457304911
Morio Kazama,0.13066838706672318
Ben Slack,0.13064592849140097
Bipasha Basu,0.13063040995941877
Yihong Duan,0.13055474500750205
Hulbert Waldroup,0.13054812919829725
Dennis Dean,0.13049873172634818
Lyn Levand,0.1304935877796108
Selena Gomez,0.13048943767868199
Kelly Hutchinson,0.13039375157202468
Clay Peterson,0.13035204999853242
Ana Torrent,0.13033832734454756
Taapsee Pannu,0.13026064611510405
Nithya Menen,0.13025809230620963
E.G. Marshall,0.13024254916193267
Lawrence Dobkin,0.13017196937890385
Lynn Ahrens,0.13012916008592962
Todd Anderson,0.1300713137023998
